7233, JavaClassDumpper, NOM, 10.0, 7232, 
7413, Attribute_LineNumberTable, WMC, 1.0, 7351, 
7413, Attribute_LineNumberTable, LCOM5, 0.0, 7351, 
7413, Attribute_LineNumberTable, LOCNAMM, 23.0, 7351, 
7413, Attribute_LineNumberTable, AMWNAMM, 1.0, 7351, 
7413, Attribute_LineNumberTable, NMO, 0.0, 7351, 
7413, Attribute_LineNumberTable, NIM, 0.0, 7351, 
7413, Attribute_LineNumberTable, AMW, 1.0, 7351, 
7413, Attribute_LineNumberTable, CBO, 2.0, 7351, 
7413, Attribute_LineNumberTable, CFNAMM, 3.0, 7351, 
7413, Attribute_LineNumberTable, NOAM, 0.0, 7351, 
7413, Attribute_LineNumberTable, DIT, 2.0, 7351, 
7413, Attribute_LineNumberTable, NOII, 0.0, 7351, 
7413, Attribute_LineNumberTable, TCC, 1.0, 7351, 
7413, Attribute_LineNumberTable, WOC, 0.333333333333333, 7351, 
7413, Attribute_LineNumberTable, RFC, 2.0, 7351, 
7413, Attribute_LineNumberTable, NOC, 0.0, 7351, 
7413, Attribute_LineNumberTable, NOPA, 2.0, 7351, 
7413, Attribute_LineNumberTable, FANOUT, 0.0, 7351, 
7413, Attribute_LineNumberTable, NOCS, 1.0, 7351, 
7413, Attribute_LineNumberTable, ATFD, 0.0, 7351, 
7415, ConstantPoolItem, NOM, 1.0, 7351, 
7415, ConstantPoolItem, NOMNAMM, 1.0, 7351, 
7415, ConstantPoolItem, LOC, 8.0, 7351, 
7415, ConstantPoolItem, NOA, 2.0, 7351, 
7415, ConstantPoolItem, WMCNAMM, 1.0, 7351, 
7415, ConstantPoolItem, WMC, 1.0, 7351, 
7415, ConstantPoolItem, LCOM5, 0.0, 7351, 
7415, ConstantPoolItem, LOCNAMM, 8.0, 7351, 
7415, ConstantPoolItem, AMWNAMM, 1.0, 7351, 
7415, ConstantPoolItem, NMO, 0.0, 7351, 
7415, ConstantPoolItem, NIM, 0.0, 7351, 
7415, ConstantPoolItem, AMW, 1.0, 7351, 
7415, ConstantPoolItem, CBO, 1.0, 7351, 
7415, ConstantPoolItem, CFNAMM, 0.0, 7351, 
7415, ConstantPoolItem, NOAM, 0.0, 7351, 
7415, ConstantPoolItem, DIT, 1.0, 7351, 
7415, ConstantPoolItem, NOII, 0.0, 7351, 
7415, ConstantPoolItem, TCC, 1.0, 7351, 
7415, ConstantPoolItem, WOC, 0.333333333333333, 7351, 
7415, ConstantPoolItem, RFC, 1.0, 7351, 
7415, ConstantPoolItem, NOC, 11.0, 7351, 
7415, ConstantPoolItem, NOPA, 2.0, 7351, 
7415, ConstantPoolItem, FANOUT, 0.0, 7351, 
7415, ConstantPoolItem, NOCS, 0.0, 7351, 
7415, ConstantPoolItem, ATFD, 0.0, 7351, 
7417, Constant_Utf8, NOM, 2.0, 7351, 
7417, Constant_Utf8, NOMNAMM, 2.0, 7351, 
7417, Constant_Utf8, LOC, 12.0, 7351, 
7417, Constant_Utf8, NOA, 1.0, 7351, 
7417, Constant_Utf8, WMCNAMM, 2.0, 7351, 
7417, Constant_Utf8, WMC, 2.0, 7351, 
7417, Constant_Utf8, LCOM5, 1.0, 7351, 
7417, Constant_Utf8, LOCNAMM, 12.0, 7351, 
7417, Constant_Utf8, AMWNAMM, 1.0, 7351, 
7417, Constant_Utf8, NMO, 1.0, 7351, 
7417, Constant_Utf8, NIM, 0.0, 7351, 
7417, Constant_Utf8, AMW, 1.0, 7351, 
7417, Constant_Utf8, CBO, 2.0, 7351, 
7417, Constant_Utf8, CFNAMM, 5.0, 7351, 
7417, Constant_Utf8, NOAM, 0.0, 7351, 
7417, Constant_Utf8, DIT, 2.0, 7351, 
7417, Constant_Utf8, NOII, 0.0, 7351, 
7417, Constant_Utf8, TCC, 1.0, 7351, 
7417, Constant_Utf8, WOC, 0.666666666666667, 7351, 
7417, Constant_Utf8, RFC, 3.0, 7351, 
7417, Constant_Utf8, NOC, 0.0, 7351, 
7417, Constant_Utf8, NOPA, 1.0, 7351, 
7417, Constant_Utf8, FANOUT, 0.0, 7351, 
7417, Constant_Utf8, NOCS, 0.0, 7351, 
7417, Constant_Utf8, ATFD, 0.0, 7351, 
7420, Attribute_InnerClasses, NOM, 1.0, 7351, 
7420, Attribute_InnerClasses, NOMNAMM, 1.0, 7351, 
7420, Attribute_InnerClasses, LOC, 29.0, 7351, 
7420, Attribute_InnerClasses, NOA, 2.0, 7351, 
7420, Attribute_InnerClasses, WMCNAMM, 1.0, 7351, 
7420, Attribute_InnerClasses, WMC, 1.0, 7351, 
7420, Attribute_InnerClasses, LCOM5, 0.0, 7351, 
7420, Attribute_InnerClasses, LOCNAMM, 29.0, 7351, 
7420, Attribute_InnerClasses, AMWNAMM, 1.0, 7351, 
7420, Attribute_InnerClasses, NMO, 0.0, 7351, 
7420, Attribute_InnerClasses, NIM, 0.0, 7351, 
7420, Attribute_InnerClasses, AMW, 1.0, 7351, 
7420, Attribute_InnerClasses, CBO, 2.0, 7351, 
7420, Attribute_InnerClasses, CFNAMM, 3.0, 7351, 
7420, Attribute_InnerClasses, NOAM, 0.0, 7351, 
7420, Attribute_InnerClasses, DIT, 2.0, 7351, 
7420, Attribute_InnerClasses, NOII, 0.0, 7351, 
7420, Attribute_InnerClasses, TCC, 1.0, 7351, 
7420, Attribute_InnerClasses, WOC, 0.333333333333333, 7351, 
7420, Attribute_InnerClasses, RFC, 2.0, 7351, 
7420, Attribute_InnerClasses, NOC, 0.0, 7351, 
7420, Attribute_InnerClasses, NOPA, 2.0, 7351, 
7420, Attribute_InnerClasses, FANOUT, 0.0, 7351, 
7420, Attribute_InnerClasses, NOCS, 1.0, 7351, 
7420, Attribute_InnerClasses, ATFD, 0.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, NOM, 1.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, NOMNAMM, 1.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, LOC, 16.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, NOA, 4.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, WMCNAMM, 1.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, WMC, 1.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, LCOM5, 0.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, LOCNAMM, 16.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, AMWNAMM, 1.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, NMO, 0.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, NIM, 0.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, AMW, 1.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, CBO, 0.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, CFNAMM, 0.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, NOAM, 0.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, DIT, 1.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, NOII, 0.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, TCC, 1.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, WOC, 0.2, 7351, 
7422, Attribute_InnerClasses.InnerClass, RFC, 1.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, NOC, 0.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, NOPA, 4.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, FANOUT, 0.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, NOCS, 0.0, 7351, 
7422, Attribute_InnerClasses.InnerClass, ATFD, 0.0, 7351, 
7424, ConstantPool, NOM, 4.0, 7351, 
7424, ConstantPool, NOMNAMM, 3.0, 7351, 
7424, ConstantPool, LOC, 34.0, 7351, 
7424, ConstantPool, NOA, 1.0, 7351, 
7424, ConstantPool, WMCNAMM, 7.0, 7351, 
7424, ConstantPool, WMC, 8.0, 7351, 
7424, ConstantPool, LCOM5, 0.333333333333333, 7351, 
7424, ConstantPool, LOCNAMM, 29.0, 7351, 
7424, ConstantPool, AMWNAMM, 2.33333333333333, 7351, 
7424, ConstantPool, NMO, 1.0, 7351, 
7424, ConstantPool, NIM, 0.0, 7351, 
7424, ConstantPool, AMW, 2.0, 7351, 
7424, ConstantPool, CBO, 3.0, 7351, 
7424, ConstantPool, CFNAMM, 0.0, 7351, 
7424, ConstantPool, NOAM, 1.0, 7351, 
7424, ConstantPool, DIT, 1.0, 7351, 
7424, ConstantPool, NOII, 0.0, 7351, 
7424, ConstantPool, TCC, 1.0, 7351, 
7424, ConstantPool, WOC, 0.75, 7351, 
7424, ConstantPool, RFC, 4.0, 7351, 
7424, ConstantPool, NOC, 0.0, 7351, 
7424, ConstantPool, NOPA, 0.0, 7351, 
7424, ConstantPool, FANOUT, 0.0, 7351, 
7424, ConstantPool, NOCS, 0.0, 7351, 
7424, ConstantPool, ATFD, 0.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, NOM, 1.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, NOMNAMM, 1.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, LOC, 9.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, NOA, 2.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, WMCNAMM, 1.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, WMC, 1.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, LCOM5, 0.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, LOCNAMM, 9.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, AMWNAMM, 1.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, NMO, 0.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, NIM, 0.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, AMW, 1.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, CBO, 0.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, CFNAMM, 0.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, NOAM, 0.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, DIT, 1.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, NOII, 0.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, TCC, 1.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, WOC, 0.333333333333333, 7351, 
7429, Attribute_LineNumberTable.LineNumber, RFC, 1.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, NOC, 0.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, NOPA, 2.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, FANOUT, 0.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, NOCS, 0.0, 7351, 
7429, Attribute_LineNumberTable.LineNumber, ATFD, 0.0, 7351, 
7431, Attribute_Exceptions, NOM, 1.0, 7351, 
7431, Attribute_Exceptions, NOMNAMM, 1.0, 7351, 
7431, Attribute_Exceptions, LOC, 11.0, 7351, 
7431, Attribute_Exceptions, NOA, 2.0, 7351, 
7431, Attribute_Exceptions, WMCNAMM, 1.0, 7351, 
7431, Attribute_Exceptions, WMC, 1.0, 7351, 
7431, Attribute_Exceptions, LCOM5, 0.0, 7351, 
7431, Attribute_Exceptions, LOCNAMM, 11.0, 7351, 
7431, Attribute_Exceptions, AMWNAMM, 1.0, 7351, 
7431, Attribute_Exceptions, NMO, 0.0, 7351, 
7431, Attribute_Exceptions, NIM, 0.0, 7351, 
7431, Attribute_Exceptions, AMW, 1.0, 7351, 
7431, Attribute_Exceptions, CBO, 2.0, 7351, 
7431, Attribute_Exceptions, CFNAMM, 3.0, 7351, 
7431, Attribute_Exceptions, NOAM, 0.0, 7351, 
7431, Attribute_Exceptions, DIT, 2.0, 7351, 
7431, Attribute_Exceptions, NOII, 0.0, 7351, 
7431, Attribute_Exceptions, TCC, 1.0, 7351, 
7431, Attribute_Exceptions, WOC, 0.333333333333333, 7351, 
7431, Attribute_Exceptions, RFC, 2.0, 7351, 
7431, Attribute_Exceptions, NOC, 0.0, 7351, 
7431, Attribute_Exceptions, NOPA, 2.0, 7351, 
7431, Attribute_Exceptions, FANOUT, 0.0, 7351, 
7431, Attribute_Exceptions, NOCS, 0.0, 7351, 
7431, Attribute_Exceptions, ATFD, 0.0, 7351, 
7434, OpcodeHelper, NOM, 2.0, 7433, 
7434, OpcodeHelper, NOMNAMM, 2.0, 7433, 
7434, OpcodeHelper, LOC, 43.0, 7433, 
7434, OpcodeHelper, NOA, 2.0, 7433, 
7434, OpcodeHelper, WMCNAMM, 3.0, 7433, 
7434, OpcodeHelper, WMC, 3.0, 7433, 
7434, OpcodeHelper, LCOM5, 0.5, 7433, 
7434, OpcodeHelper, LOCNAMM, 43.0, 7433, 
7434, OpcodeHelper, AMWNAMM, 1.5, 7433, 
7434, OpcodeHelper, NMO, 0.0, 7433, 
7434, OpcodeHelper, NIM, 0.0, 7433, 
7434, OpcodeHelper, AMW, 1.5, 7433, 
7434, OpcodeHelper, CBO, 2.0, 7433, 
7434, OpcodeHelper, CFNAMM, 4.0, 7433, 
7434, OpcodeHelper, NOAM, 0.0, 7433, 
7434, OpcodeHelper, DIT, 1.0, 7433, 
7434, OpcodeHelper, NOII, 0.0, 7433, 
7434, OpcodeHelper, TCC, 1.0, 7433, 
7434, OpcodeHelper, WOC, 0.5, 7433, 
7434, OpcodeHelper, RFC, 4.0, 7433, 
7434, OpcodeHelper, NOC, 0.0, 7433, 
7434, OpcodeHelper, NOPA, 2.0, 7433, 
7434, OpcodeHelper, FANOUT, 1.0, 7433, 
7434, OpcodeHelper, NOCS, 0.0, 7433, 
7434, OpcodeHelper, ATFD, 2.0, 7433, 
7437, OpcodeLoader, NOM, 5.0, 7433, 
7437, OpcodeLoader, NOMNAMM, 5.0, 7433, 
7437, OpcodeLoader, LOC, 174.0, 7433, 
7437, OpcodeLoader, NOA, 1.0, 7433, 
7437, OpcodeLoader, WMCNAMM, 45.0, 7433, 
7437, OpcodeLoader, WMC, 45.0, 7433, 
7437, OpcodeLoader, LCOM5, 0.75, 7433, 
7437, OpcodeLoader, LOCNAMM, 174.0, 7433, 
7437, OpcodeLoader, AMWNAMM, 9.0, 7433, 
7437, OpcodeLoader, NMO, 0.0, 7433, 
7437, OpcodeLoader, NIM, 0.0, 7433, 
7437, OpcodeLoader, AMW, 9.0, 7433, 
7437, OpcodeLoader, CBO, 1.0, 7433, 
7437, OpcodeLoader, CFNAMM, 10.0, 7433, 
7437, OpcodeLoader, NOAM, 0.0, 7433, 
7437, OpcodeLoader, DIT, 1.0, 7433, 
7437, OpcodeLoader, NOII, 0.0, 7433, 
7437, OpcodeLoader, TCC, 0.1, 7433, 
7437, OpcodeLoader, WOC, 1.0, 7433, 
7437, OpcodeLoader, RFC, 6.0, 7433, 
7437, OpcodeLoader, NOC, 0.0, 7433, 
7437, OpcodeLoader, NOPA, 0.0, 7433, 
7437, OpcodeLoader, FANOUT, 1.0, 7433, 
7437, OpcodeLoader, NOCS, 0.0, 7433, 
7437, OpcodeLoader, ATFD, 14.0, 7433, 
7444, OpcodeInfo, NOM, 0.0, 7433, 
7444, OpcodeInfo, NOMNAMM, 0.0, 7433, 
7444, OpcodeInfo, LOC, 30.0, 7433, 
7444, OpcodeInfo, NOA, 14.0, 7433, 
7444, OpcodeInfo, WMCNAMM, 0.0, 7433, 
7444, OpcodeInfo, WMC, 0.0, 7433, 
7444, OpcodeInfo, LCOM5, 0.0, 7433, 
7444, OpcodeInfo, LOCNAMM, 30.0, 7433, 
7444, OpcodeInfo, AMWNAMM, 0.0, 7433, 
7444, OpcodeInfo, NMO, 0.0, 7433, 
7444, OpcodeInfo, NIM, 0.0, 7433, 
7444, OpcodeInfo, AMW, 0.0, 7433, 
7444, OpcodeInfo, CBO, 0.0, 7433, 
7444, OpcodeInfo, CFNAMM, 0.0, 7433, 
7444, OpcodeInfo, NOAM, 0.0, 7433, 
7444, OpcodeInfo, DIT, 1.0, 7433, 
7444, OpcodeInfo, NOII, 0.0, 7433, 
7444, OpcodeInfo, TCC, 1.0, 7433, 
7444, OpcodeInfo, WOC, 0.0, 7433, 
7444, OpcodeInfo, RFC, 0.0, 7433, 
7444, OpcodeInfo, NOC, 0.0, 7433, 
7444, OpcodeInfo, NOPA, 14.0, 7433, 
7444, OpcodeInfo, FANOUT, 0.0, 7433, 
7444, OpcodeInfo, NOCS, 0.0, 7433, 
7444, OpcodeInfo, ATFD, 0.0, 7433, 
7446, Util, NOM, 24.0, 7433, 
7446, Util, NOMNAMM, 24.0, 7433, 
7446, Util, LOC, 669.0, 7433, 
7446, Util, NOA, 2.0, 7433, 
7446, Util, WMCNAMM, 251.0, 7433, 
7446, Util, WMC, 251.0, 7433, 
7446, Util, LCOM5, 1.0, 7433, 
7446, Util, LOCNAMM, 669.0, 7433, 
7446, Util, AMWNAMM, 10.4583333333333, 7433, 
7446, Util, NMO, 0.0, 7433, 
7446, Util, NIM, 0.0, 7433, 
7446, Util, AMW, 10.4583333333333, 7433, 
7446, Util, CBO, 1.0, 7433, 
7446, Util, CFNAMM, 0.0, 7433, 
7446, Util, NOAM, 0.0, 7433, 
7446, Util, DIT, 1.0, 7433, 
7446, Util, NOII, 0.0, 7433, 
7446, Util, TCC, 0.0, 7433, 
7446, Util, WOC, 0.923076923076923, 7433, 
7446, Util, RFC, 24.0, 7433, 
7446, Util, NOC, 0.0, 7433, 
7446, Util, NOPA, 2.0, 7433, 
7446, Util, FANOUT, 0.0, 7433, 
7446, Util, NOCS, 0.0, 7433, 
7446, Util, ATFD, 22.0, 7433, 
7471, IntegerArray, NOM, 3.0, 7433, 
7471, IntegerArray, NOMNAMM, 2.0, 7433, 
7471, IntegerArray, LOC, 27.0, 7433, 
7471, IntegerArray, NOA, 4.0, 7433, 
7471, IntegerArray, WMCNAMM, 3.0, 7433, 
7471, IntegerArray, WMC, 4.0, 7433, 
7471, IntegerArray, LCOM5, 0.75, 7433, 
7471, IntegerArray, LOCNAMM, 20.0, 7433, 
7471, IntegerArray, AMWNAMM, 1.5, 7433, 
7471, IntegerArray, NMO, 0.0, 7433, 
7471, IntegerArray, NIM, 0.0, 7433, 
7471, IntegerArray, AMW, 1.33333333333333, 7433, 
7471, IntegerArray, CBO, 0.0, 7433, 
7471, IntegerArray, CFNAMM, 0.0, 7433, 
7471, IntegerArray, NOAM, 1.0, 7433, 
7471, IntegerArray, DIT, 1.0, 7433, 
7471, IntegerArray, NOII, 0.0, 7433, 
7471, IntegerArray, TCC, 1.0, 7433, 
7471, IntegerArray, WOC, 0.666666666666667, 7433, 
7471, IntegerArray, RFC, 3.0, 7433, 
7471, IntegerArray, NOC, 0.0, 7433, 
7471, IntegerArray, NOPA, 0.0, 7433, 
7471, IntegerArray, FANOUT, 0.0, 7433, 
7471, IntegerArray, NOCS, 0.0, 7433, 
7471, IntegerArray, ATFD, 0.0, 7433, 
7476, SourceCodeBuilder, NOM, 31.0, 7475, 
7476, SourceCodeBuilder, NOMNAMM, 31.0, 7475, 
7476, SourceCodeBuilder, LOC, 828.0, 7475, 
7476, SourceCodeBuilder, NOA, 2.0, 7475, 
7476, SourceCodeBuilder, WMCNAMM, 213.0, 7475, 
7476, SourceCodeBuilder, WMC, 213.0, 7475, 
7476, SourceCodeBuilder, LCOM5, 0.666666666666667, 7475, 
7476, SourceCodeBuilder, LOCNAMM, 828.0, 7475, 
7476, SourceCodeBuilder, AMWNAMM, 6.87096774193548, 7475, 
7476, SourceCodeBuilder, NMO, 0.0, 7475, 
7476, SourceCodeBuilder, NIM, 0.0, 7475, 
7476, SourceCodeBuilder, AMW, 6.87096774193548, 7475, 
7476, SourceCodeBuilder, CBO, 36.0, 7475, 
7476, SourceCodeBuilder, CFNAMM, 1106.0, 7475, 
7476, SourceCodeBuilder, NOAM, 0.0, 7475, 
7476, SourceCodeBuilder, DIT, 1.0, 7475, 
7476, SourceCodeBuilder, NOII, 0.0, 7475, 
7476, SourceCodeBuilder, TCC, 0.0, 7475, 
7476, SourceCodeBuilder, WOC, 1.0, 7475, 
7476, SourceCodeBuilder, RFC, 44.0, 7475, 
7476, SourceCodeBuilder, NOC, 0.0, 7475, 
7476, SourceCodeBuilder, NOPA, 0.0, 7475, 
7476, SourceCodeBuilder, FANOUT, 4.0, 7475, 
7476, SourceCodeBuilder, NOCS, 0.0, 7475, 
7476, SourceCodeBuilder, ATFD, 173.0, 7475, 
7508, JavaClassParser, NOM, 21.0, 7475, 
7508, JavaClassParser, NOMNAMM, 21.0, 7475, 
7508, JavaClassParser, LOC, 569.0, 7475, 
7508, JavaClassParser, NOA, 17.0, 7475, 
7508, JavaClassParser, WMCNAMM, 91.0, 7475, 
7508, JavaClassParser, WMC, 91.0, 7475, 
7508, JavaClassParser, LCOM5, 0.911764705882353, 7475, 
7508, JavaClassParser, LOCNAMM, 569.0, 7475, 
7508, JavaClassParser, AMWNAMM, 4.33333333333333, 7475, 
7508, JavaClassParser, NMO, 0.0, 7475, 
7508, JavaClassParser, NIM, 0.0, 7475, 
7508, JavaClassParser, AMW, 4.33333333333333, 7475, 
7508, JavaClassParser, CBO, 35.0, 7475, 
7508, JavaClassParser, CFNAMM, 764.0, 7475, 
7508, JavaClassParser, NOAM, 0.0, 7475, 
7508, JavaClassParser, DIT, 1.0, 7475, 
7508, JavaClassParser, NOII, 0.0, 7475, 
7508, JavaClassParser, TCC, 1.0, 7475, 
7508, JavaClassParser, WOC, 1.0, 7475, 
7508, JavaClassParser, RFC, 53.0, 7475, 
7508, JavaClassParser, NOC, 0.0, 7475, 
7508, JavaClassParser, NOPA, 0.0, 7475, 
7508, JavaClassParser, FANOUT, 31.0, 7475, 
7508, JavaClassParser, NOCS, 0.0, 7475, 
7508, JavaClassParser, ATFD, 44.0, 7475, 
7531, SourceCodeBuilderConfiguration, NOM, 2.0, 7475, 
7531, SourceCodeBuilderConfiguration, NOMNAMM, 2.0, 7475, 
7531, SourceCodeBuilderConfiguration, LOC, 25.0, 7475, 
7531, SourceCodeBuilderConfiguration, NOA, 7.0, 7475, 
7531, SourceCodeBuilderConfiguration, WMCNAMM, 2.0, 7475, 
7531, SourceCodeBuilderConfiguration, WMC, 2.0, 7475, 
7531, SourceCodeBuilderConfiguration, LCOM5, 2.0, 7475, 
7531, SourceCodeBuilderConfiguration, LOCNAMM, 25.0, 7475, 
7531, SourceCodeBuilderConfiguration, AMWNAMM, 1.0, 7475, 
7531, SourceCodeBuilderConfiguration, NMO, 0.0, 7475, 
7531, SourceCodeBuilderConfiguration, NIM, 0.0, 7475, 
7531, SourceCodeBuilderConfiguration, AMW, 1.0, 7475, 
7531, SourceCodeBuilderConfiguration, CBO, 1.0, 7475, 
7531, SourceCodeBuilderConfiguration, CFNAMM, 2.0, 7475, 
7531, SourceCodeBuilderConfiguration, NOAM, 0.0, 7475, 
7531, SourceCodeBuilderConfiguration, DIT, 1.0, 7475, 
7531, SourceCodeBuilderConfiguration, NOII, 0.0, 7475, 
7531, SourceCodeBuilderConfiguration, TCC, 1.0, 7475, 
7531, SourceCodeBuilderConfiguration, WOC, 1.0, 7475, 
7531, SourceCodeBuilderConfiguration, RFC, 3.0, 7475, 
7531, SourceCodeBuilderConfiguration, NOC, 0.0, 7475, 
7531, SourceCodeBuilderConfiguration, NOPA, 0.0, 7475, 
7531, SourceCodeBuilderConfiguration, FANOUT, 1.0, 7475, 
7531, SourceCodeBuilderConfiguration, NOCS, 0.0, 7475, 
7531, SourceCodeBuilderConfiguration, ATFD, 0.0, 7475, 
7535, jasml, NOM, 8.0, 7534, 
7535, jasml, NOMNAMM, 8.0, 7534, 
7535, jasml, LOC, 204.0, 7534, 
7535, jasml, NOA, 9.0, 7534, 
7535, jasml, WMCNAMM, 49.0, 7534, 
7535, jasml, WMC, 49.0, 7534, 
7535, jasml, LCOM5, 0.857142857142857, 7534, 
7535, jasml, LOCNAMM, 204.0, 7534, 
7535, jasml, AMWNAMM, 6.125, 7534, 
7535, jasml, NMO, 0.0, 7534, 
7535, jasml, NIM, 0.0, 7534, 
7535, jasml, AMW, 6.125, 7534, 
7535, jasml, CBO, 7.0, 7534, 
7535, jasml, CFNAMM, 90.0, 7534, 
7535, jasml, NOAM, 0.0, 7534, 
7535, jasml, DIT, 1.0, 7534, 
7535, jasml, NOII, 0.0, 7534, 
7535, jasml, TCC, 1.0, 7534, 
7535, jasml, WOC, 0.111111111111111, 7534, 
7535, jasml, RFC, 18.0, 7534, 
7535, jasml, NOC, 0.0, 7534, 
7535, jasml, NOPA, 8.0, 7534, 
7535, jasml, FANOUT, 6.0, 7534, 
7535, jasml, NOCS, 0.0, 7534, 
7535, jasml, ATFD, 0.0, 7534, 
